"","DATETIME","LEVEL_T1","LEVEL_T2","LEVEL_T3","LEVEL_T4","LEVEL_T5","LEVEL_T6","LEVEL_T7","FLOW_PU1","STATUS_PU1","FLOW_PU2","STATUS_PU2","FLOW_PU3","STATUS_PU3","FLOW_PU4","STATUS_PU4","FLOW_PU5","STATUS_PU5","FLOW_PU6","STATUS_PU6","FLOW_PU7","STATUS_PU7","FLOW_PU8","STATUS_PU8","FLOW_PU9","STATUS_PU9","FLOW_PU10","STATUS_PU10","FLOW_PU11","STATUS_PU11","FLOW_V2","STATUS_V2","PRESSURE_J280","PRESSURE_J269","PRESSURE_J300","PRESSURE_J256","PRESSURE_J289","PRESSURE_J415","PRESSURE_J302","PRESSURE_J306","PRESSURE_J307","PRESSURE_J317","PRESSURE_J14","PRESSURE_J422","ATT_FLAG"
"1068","17/08/16 11",3.92,4.99,3.01,3.86,2.66,5.5,3.93,95.32,"True",95.34,"True",0,"False",36.68,"True",0,"False",0,"False",50.18,"True",35.26,"True",0,"False",29.97,"True",0,"False",83.41,"True",2.98,35.48,29.34,88.48,29.42,86.4,22.12,83.65,22.01,72.11,32.34,31.44,"False"
"1069","17/08/16 12",3.79,4.95,3.49,4.08,3.23,5.5,4.49,96.05,"True",96.06,"True",0,"False",37.12,"True",0,"False",0,"False",48.75,"True",35.43,"True",0,"False",29.65,"True",0,"False",80.47,"True",2.98,35.1,29.3,87.63,29.38,89.12,21.72,82.94,21.61,72.72,32.27,31.37,"False"
"1070","17/08/16 13",3.68,5.01,3.92,4.37,3.67,5.33,4.01,94.24,"True",94.26,"True",0,"False",36.71,"True",0,"False",0,"False",0,"False",36.79,"True",0,"False",0,"False",0,"False",77.81,"True",2.98,36.06,31.04,90.13,31.16,65.68,28.21,86.95,28.21,55.64,33.59,32.69,"False"
"1071","17/08/16 14",3.78,5.44,4.42,3.08,4.01,5.06,2.51,95.25,"True",95.27,"True",0,"False",36.39,"True",0,"False",0,"False",0,"False",0,"False",0,"False",32.73,"True",0,"False",72.71,"True",2.98,35.52,31.22,90.88,31.34,62.08,28.45,63.31,28.33,69,33.74,32.84,"False"
"1072","17/08/16 15",3.78,5.44,4.92,3.02,3.3,5.32,2.88,94.89,"True",94.9,"True",0,"False",36.54,"True",0,"False",0,"False",50.63,"True",0,"False",0,"False",32.71,"True",0,"False",82.2,"True",2.98,35.72,29.78,89.17,29.86,85.95,28.58,62.95,28.45,69.19,32.77,31.87,"False"
"1073","17/08/16 16",3.82,5.44,5.24,3.27,2.65,5.5,3.28,94.81,"True",94.82,"True",0,"False",0,"False",0,"False",0,"False",50.83,"True",0,"False",0,"False",32.56,"True",0,"False",77.98,"True",2.98,35.76,30.83,72.71,30.79,86.47,28.65,62.33,28.53,69.81,33.35,32.45,"False"
"1074","17/08/16 17",4.12,5.09,4.85,3.53,2.01,5.5,3.37,89.58,"True",89.6,"True",0,"False",0,"False",0,"False",0,"False",49.46,"True",0,"False",0,"False",32.62,"True",0,"False",0,"False",2.98,38.52,28.14,73.8,28.1,86.49,31.1,60.87,30.97,72.03,42.46,29.51,"False"
"1075","17/08/16 18",4.45,4.56,4.53,3.89,1.64,5.5,3.74,90.79,"True",90.81,"True",0,"False",0,"False",0,"False",0,"False",49.18,"True",36.56,"True",0,"False",30.67,"True",0,"False",0,"False",2.98,37.88,27.64,72.44,27.6,86.52,23.49,82.7,23.37,71.2,41.49,29.01,"False"
"1076","17/08/16 19",4.43,4.04,4.16,4.21,2.09,5.5,4.12,113.01,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.82,"True",36.42,"True",0,"False",30.54,"True",0,"False",0,"False",2.99,25.75,27.07,70.69,27.03,84.71,22.12,81.58,22.01,70.25,38.29,28.44,"False"
"1077","17/08/16 20",4.29,3.51,3.73,3.97,2.38,5.5,4.28,113.44,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.58,"True",35.74,"True",0,"False",30.32,"True",0,"False",0,"False",2.99,25.51,26.56,66.99,26.52,84.68,22.1,82.79,21.99,70.96,38.07,27.93,"False"
"1078","17/08/16 21",4.14,2.99,3.21,3.84,2.84,5.5,4.57,113.64,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.57,"True",36.13,"True",0,"False",30.64,"True",0,"False",0,"False",2.99,25.4,26.03,69.08,25.99,84.17,21.78,81.78,21.67,69.58,37.92,27.4,"False"
"1079","17/08/16 22",3.98,2.29,3.18,3.56,3.08,5.5,4.49,114.07,"True",0,"False",0,"False",34.12,"True",0,"False",0,"False",47.93,"True",35.87,"True",0,"False",30.46,"True",0,"False",0,"False",2.99,25.15,22.21,85.8,22.27,83.52,21.63,82.08,21.52,70.01,37.68,23.97,"False"
"1080","17/08/16 23",3.82,1.42,3.58,3.45,3.36,5.5,4.53,113.92,"True",0,"False",0,"False",33.46,"True",0,"False",0,"False",47.62,"True",35.72,"True",0,"False",30.43,"True",0,"False",0,"False",2.99,25.24,21.45,86.12,21.52,83.33,21.72,82.44,21.61,70.21,37.7,23.2,"False"
"1081","18/08/16 00",3.68,0.56,3.98,3.36,3.67,5.5,4.62,113.92,"True",0,"False",0,"False",32.39,"True",0,"False",0,"False",47.06,"True",34.9,"True",0,"False",29.76,"True",0,"False",0,"False",2.99,25.24,20.78,87.17,20.84,83.66,22.05,84.18,21.94,72.69,37.67,22.5,"False"
"1082","18/08/16 01",3.31,0.61,4.45,3.51,3.78,5.33,4.06,115.51,"True",0,"False",0,"False",33.6,"True",0,"False",0,"False",48.5,"True",0,"False",0,"False",0,"False",0,"False",103.24,"True",2.99,24.33,25.41,89.85,25.47,85.67,30.27,64.22,30.27,59.19,28.47,27.57,"False"
"1083","18/08/16 02",3.13,0.83,4.94,3.82,3.27,5.01,2.71,115.36,"True",0,"False",0,"False",33.02,"True",0,"False",0,"False",48.07,"True",0,"False",0,"False",0,"False",0,"False",102.14,"True",2.99,24.42,25.64,91.02,25.7,86.7,30.25,63.78,30.25,58.43,28.68,27.78,"False"
"1084","18/08/16 03",2.88,1.09,5.22,4.29,2.78,5.24,3.12,115.91,"True",0,"False",0,"False",0,"False",0,"False",0,"False",47.77,"True",0,"False",0,"False",31.68,"True",0,"False",90.04,"True",2.99,24.1,27.24,75.92,27.2,88.74,27.32,63.54,27.2,71.59,29.81,28.91,"False"
"1085","18/08/16 04",2.72,1.69,4.98,4.17,2.34,5.5,4.13,114.94,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",29.96,"True",0,"False",71.2,"True",2.99,24.66,30.16,75.84,30.16,69.71,27.99,63.27,27.88,78,32.45,31.55,"False"
"1086","18/08/16 05",2.73,2.44,4.75,3.48,1.94,5.39,4.28,115.1,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",67.36,"True",2.99,24.57,30.57,75.59,30.57,66.55,30.23,62.57,30.23,60.56,32.84,31.94,"False"
"1087","18/08/16 06",2.71,2.97,4.52,3.24,1.54,5.14,3.26,115.92,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.82,"True",36.74,"True",0,"False",0,"False",0,"False",79.66,"True",2.99,24.09,28.48,74.52,28.44,86.12,26.63,85.46,26.63,58.59,31,30.1,"False"
"1088","18/08/16 07",2.49,3.26,4.24,3.56,2.23,5.07,2.75,118.43,"True",0,"False",0,"False",0,"False",0,"False",0,"False",48.38,"True",34.54,"True",0,"False",29.86,"True",0,"False",67.11,"True",2.99,22.66,28.37,72.16,28.34,88.75,19.61,82.37,19.51,69.96,30.82,29.92,"False"
"1089","18/08/16 08",2.14,3.44,3.87,4.3,2.77,5.41,3.55,119.05,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.78,"True",34.64,"True",0,"False",30.25,"True",0,"False",62.83,"True",2.99,22.29,28.41,73.39,28.37,86.14,19.06,81.65,18.96,68.14,30.84,29.94,"False"
"1090","18/08/16 09",1.78,3.57,3.57,4.43,3.16,5.5,3.83,120.33,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.3,"True",34.45,"True",0,"False",30.12,"True",0,"False",55.12,"True",2.99,21.55,28.41,70.74,28.37,85.12,18.31,81.22,18.2,67.81,30.81,29.91,"False"
"1091","18/08/16 10",1.4,3.61,3.18,4.18,3.47,5.5,3.56,120.32,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.44,"True",34.54,"True",0,"False",29.7,"True",0,"False",54.12,"True",2.99,21.56,28.45,69.6,28.41,86.84,18.36,81.11,18.26,69.21,30.84,29.94,"False"
"1092","18/08/16 11",1.03,3.46,3.26,4.49,3.71,5.5,3.7,120.4,"True",0,"False",0,"False",35.47,"True",0,"False",0,"False",48.77,"True",33.74,"True",0,"False",29.53,"True",0,"False",59.73,"True",2.99,21.51,27.38,88.67,27.45,87.15,18.51,82.6,18.41,69.89,30.21,29.31,"False"
"1093","18/08/16 12",0.97,3.75,3.76,3.27,3.92,5.5,4.02,97.9,"True",97.92,"True",0,"False",36.14,"True",0,"False",0,"False",0,"False",0,"False",0,"False",31.47,"True",0,"False",68.3,"True",2.97,34.1,29.33,89.44,29.45,61.79,26.03,62.99,25.92,71.02,31.83,30.93,"False"
"1094","18/08/16 13",1.04,3.75,4.24,2.97,3.18,5.5,4.26,97.83,"True",97.85,"True",0,"False",33.73,"True",0,"False",0,"False",49.59,"True",0,"False",0,"False",31.6,"True",0,"False",75.83,"True",2.97,34.14,28.12,92.36,28.18,86.32,26.08,63.06,25.97,70.63,31.01,30.11,"False"
"1095","18/08/16 14",1.12,3.67,4.8,3.38,2.57,5.5,4.37,97.7,"True",97.72,"True",0,"False",35.01,"True",0,"False",0,"False",50.22,"True",0,"False",0,"False",30.63,"True",0,"False",77.27,"True",2.97,34.21,28.01,90.1,28.08,84.99,26.32,60.81,26.2,74.14,30.94,30.04,"False"
"1096","18/08/16 15",1.24,3.6,5.28,3.42,1.72,5.42,4.55,96.81,"True",96.83,"True",0,"False",34.24,"True",0,"False",0,"False",50.06,"True",0,"False",0,"False",0,"False",0,"False",83.11,"True",2.98,34.69,28.01,91.4,28.07,85.3,29.42,60.96,29.42,57.62,30.96,30.06,"False"
"1097","18/08/16 16",1.39,3.81,5.16,3.54,1.61,5.03,2.76,97.34,"True",97.36,"True",0,"False",0,"False",0,"False",0,"False",49.78,"True",36.84,"True",0,"False",0,"False",0,"False",74.01,"True",2.97,34.4,29.1,74.86,29.06,86.82,25.74,84.38,25.74,56.48,31.59,30.69,"False"
"1098","18/08/16 17",1.36,4.05,4.87,3.92,2.16,5.15,2.69,97.31,"True",97.33,"True",0,"False",0,"False",0,"False",0,"False",49.76,"True",35.03,"True",0,"False",30.72,"True",0,"False",71.81,"True",2.97,34.42,29.26,73.02,29.22,87.03,19.81,81.74,19.7,67.34,31.74,30.84,"False"
"1099","18/08/16 18",1.34,4.28,4.51,4.28,2.6,5.32,2.77,97.79,"True",97.81,"True",0,"False",0,"False",0,"False",0,"False",50.12,"True",34.73,"True",0,"False",30.53,"True",0,"False",68.78,"True",2.97,34.16,29.38,73.19,29.34,86.44,19.71,82.15,19.6,67.88,31.85,30.95,"False"
"1100","18/08/16 19",1.28,4.47,4.18,4.45,3.06,5.5,3.03,98.39,"True",98.41,"True",0,"False",0,"False",0,"False",0,"False",50.05,"True",34.63,"True",0,"False",29.89,"True",0,"False",65.12,"True",2.97,33.83,29.48,69.99,29.44,86.68,19.58,82.19,19.48,69.83,31.93,31.03,"False"
"1101","18/08/16 20",1.22,4.81,3.73,3.78,3.48,5.5,3.37,97.87,"True",97.89,"True",0,"False",0,"False",0,"False",0,"False",0,"False",34.4,"True",0,"False",30.22,"True",0,"False",49.06,"True",2.97,34.12,31.55,69.23,31.55,58.97,19.67,82.67,19.56,68.86,33.75,32.85,"False"
"1102","18/08/16 21",1.16,5.09,3.27,2.93,3.93,5.5,3.43,98.56,"True",98.58,"True",0,"False",0,"False",0,"False",0,"False",50.93,"True",34.68,"True",0,"False",30.46,"True",0,"False",59.45,"True",2.97,33.75,29.97,69.61,29.92,85.42,19.27,81.8,19.16,67.69,32.39,31.49,"False"
"1103","18/08/16 22",1.17,5.07,3.17,3.07,3.38,5.5,3.3,98.17,"True",98.18,"True",0,"False",37.13,"True",0,"False",0,"False",50.76,"True",0,"False",0,"False",32.34,"True",0,"False",66.47,"True",2.97,33.96,29.05,87.37,29.12,84.97,25.92,61.58,25.8,67.86,31.96,31.06,"False"
"1104","18/08/16 23",1.22,4.85,3.61,3.1,2.52,5.5,2.95,98.02,"True",98.04,"True",0,"False",36.34,"True",0,"False",0,"False",50.6,"True",0,"False",0,"False",32.34,"True",0,"False",68.41,"True",2.97,34.04,28.93,88.68,29,85.15,26.01,60.44,25.88,67.95,31.84,30.94,"False"
"1105","19/08/16 00",1.27,4.66,4.07,3.18,1.63,5.5,2.7,98.33,"True",98.35,"True",0,"False",35.45,"True",0,"False",0,"False",50.09,"True",0,"False",0,"False",31.01,"True",0,"False",68.57,"True",2.97,33.87,28.8,90.13,28.87,86.03,26.13,61.37,26.02,72.69,31.69,30.79,"False"
"1106","19/08/16 01",1.19,4.47,4.57,3.47,1.85,5.5,3.36,97.2,"True",97.22,"True",0,"False",34.57,"True",0,"False",0,"False",49.88,"True",34.9,"True",0,"False",28.76,"True",0,"False",72.53,"True",2.97,34.47,28.75,91.58,28.81,86.39,20.26,82.39,20.16,74.03,31.64,30.74,"False"
"1107","19/08/16 02",1.2,4.35,5.1,3.79,2.4,5.5,4.37,96.99,"True",97,"True",0,"False",33.75,"True",0,"False",0,"False",48.95,"True",34.71,"True",0,"False",28.79,"True",0,"False",73.99,"True",2.98,34.59,28.71,92.91,28.77,88.13,20.39,82.86,20.29,74.05,31.58,30.68,"False"
"1108","19/08/16 03",1.29,4.43,5.23,4.39,2.99,5.36,4.12,96.36,"True",96.38,"True",0,"False",0,"False",0,"False",0,"False",48.82,"True",35.98,"True",0,"False",0,"False",0,"False",73.13,"True",2.98,34.93,29.73,75.38,29.69,89.28,26.22,86.42,26.22,60.75,32.21,31.31,"False"
"1109","19/08/16 04",1.49,4.97,4.97,3.83,3.73,5.12,3.21,94.86,"True",94.88,"True",0,"False",0,"False",0,"False",0,"False",0,"False",35.83,"True",0,"False",0,"False",0,"False",59.31,"True",2.98,35.73,32.44,76.14,32.44,68.86,27.01,87.47,27.01,59.72,34.67,33.77,"False"
"1110","19/08/16 05",1.77,5.6,4.76,3.05,3.92,5.03,2.77,90.17,"True",90.19,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.25,"True",0,"False",0,"False",2.98,38.21,30.6,75.29,30.6,69.52,29.89,63.99,29.77,72.17,41.58,31.79,"False"
"1111","19/08/16 06",2.25,5.21,4.51,3.8,3.35,5.44,3.79,87.95,"True",87.97,"True",0,"False",0,"False",0,"False",0,"False",49.59,"True",0,"False",0,"False",32.76,"True",0,"False",0,"False",2.98,39.37,28.26,74.49,28.22,86.36,31.08,63.45,30.96,71.51,43.04,29.63,"False"
"1112","19/08/16 07",2.79,4.69,4.23,4.08,2.77,5.5,4.76,91.37,"True",91.38,"True",0,"False",0,"False",0,"False",0,"False",49.57,"True",0,"False",0,"False",30.31,"True",0,"False",0,"False",2.98,37.58,27.73,72.6,27.69,85.87,30.04,62.32,29.93,78.92,41.11,29.1,"False"
"1113","19/08/16 08",3.27,4.16,3.88,4.22,2.11,5.31,4.12,88.4,"True",88.41,"True",0,"False",0,"False",0,"False",0,"False",49.44,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,39.13,27.22,72.81,27.18,85.61,34.49,62.34,34.49,55.53,43.37,28.59,"False"
"1114","19/08/16 09",3.81,3.64,3.56,4.29,1.56,4.86,2.01,91.94,"True",91.96,"True",0,"False",0,"False",0,"False",0,"False",48.72,"True",0,"False",0,"False",33.53,"True",0,"False",0,"False",2.98,37.28,26.74,68.74,26.71,86.5,29.7,60.97,29.56,67.41,40.99,28.11,"False"
"1115","19/08/16 10",3.99,3.28,3.09,4.09,1.75,4.97,1.89,91.72,"True",91.74,"True",0,"False",0,"False",0,"False",0,"False",0,"False",36.58,"True",0,"False",31.56,"True",0,"False",0,"False",2.98,37.39,28.28,69.53,28.28,61.88,22.59,81.77,22.48,67.28,40.83,29.47,"False"
"1116","19/08/16 11",4.2,2.85,3.35,2.86,2.09,5.16,2.06,91.83,"True",91.85,"True",0,"False",34.36,"True",0,"False",0,"False",48.11,"True",36.09,"True",0,"False",31.72,"True",0,"False",0,"False",2.98,37.33,22.73,85.92,22.8,83.71,22.71,82.78,22.59,66.84,40.83,24.49,"False"
"1117","19/08/16 12",4.38,1.98,3.74,2.96,2.55,5.28,2,92.12,"True",92.14,"True",0,"False",32.5,"True",0,"False",0,"False",48.31,"True",35.69,"True",0,"False",31.2,"True",0,"False",0,"False",2.98,37.18,22.05,88.27,22.11,82.65,22.89,83.66,22.78,68.82,40.74,23.79,"False"
"1118","19/08/16 13",4.46,1.13,4.21,2.69,3.08,5.5,2.6,113.59,"True",0,"False",0,"False",33.07,"True",0,"False",0,"False",47.4,"True",36.04,"True",0,"False",30.47,"True",0,"False",0,"False",2.99,25.43,21.23,86.53,21.29,83.5,21.95,82.1,21.84,70.32,38.04,22.97,"False"
"1119","19/08/16 14",4.18,0.51,4.62,2.88,3.34,5.5,3.03,118.78,"True",0,"False",0,"False",33.7,"True",0,"False",0,"False",49.03,"True",34.38,"True",0,"False",29.9,"True",0,"False",91.15,"True",2.99,22.45,25.01,89.28,25.07,84.27,19.61,82.63,19.51,69.84,27.99,27.09,"False"
"1120","19/08/16 15",3.67,0.59,5.09,3,3.8,5.5,3.38,119.57,"True",0,"False",0,"False",33.8,"True",0,"False",0,"False",49.01,"True",34.21,"True",0,"False",29.97,"True",0,"False",87.05,"True",2.99,22,25.04,89.16,25.1,84.34,19.09,82.41,18.99,69.1,28,27.1,"False"
"1121","19/08/16 16",3.23,0.82,5.11,3.12,3.65,5.5,3.59,117.65,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.19,"True",0,"False",0,"False",31.81,"True",0,"False",86.98,"True",2.99,23.11,26.71,71.23,26.67,85.58,26.46,63,26.35,70.28,29.28,28.38,"False"
"1122","19/08/16 17",2.88,1.21,4.67,3.42,2.95,5.5,3.74,117.21,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.28,"True",0,"False",0,"False",31.44,"True",0,"False",85.98,"True",2.99,23.36,27.04,73.07,27.01,85.73,26.68,62.72,26.57,71.77,29.6,28.7,"False"
"1123","19/08/16 18",2.6,1.59,4.32,3.69,2.32,5.5,4.16,117.58,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.23,"True",0,"False",0,"False",31.47,"True",0,"False",82.43,"True",2.99,23.15,27.25,72.76,27.21,86.04,26.43,60.67,26.32,71.41,29.79,28.89,"False"
"1124","19/08/16 19",2.32,1.92,3.97,3.97,1.51,5.5,4.44,120.05,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.31,"True",35.04,"True",0,"False",29.99,"True",0,"False",69.96,"True",2.99,21.72,27.09,71.04,27.06,85.73,18.43,80.33,18.33,68.35,29.56,28.66,"False"
"1125","19/08/16 20",1.89,2.13,3.57,4.14,1.85,5.5,4.17,121.19,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.71,"True",34.73,"True",0,"False",29.75,"True",0,"False",63.28,"True",2.99,21.05,27.11,70.29,27.07,84.98,17.81,80.24,17.7,68.51,29.55,28.65,"False"
"1126","19/08/16 21",1.45,2.26,3.15,4.04,2.17,5.5,4.02,121.73,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.77,"True",34.69,"True",0,"False",29.58,"True",0,"False",59.18,"True",2.99,20.74,27.16,70.33,27.12,84.91,17.48,79.98,17.37,68.71,29.58,28.68,"False"
"1127","19/08/16 22",1,2.18,3.19,3.92,2.42,5.5,3.97,122.55,"True",0,"False",0,"False",35.92,"True",0,"False",0,"False",49.45,"True",33.96,"True",0,"False",29.35,"True",0,"False",60.4,"True",2.99,20.26,26.07,86.57,26.15,84.55,17.16,80.89,17.06,69.1,28.93,28.03,"False"
"1128","19/08/16 23",0.82,2.11,3.61,3.79,2.85,5.5,4.07,98.93,"True",98.95,"True",0,"False",35.15,"True",0,"False",0,"False",49.49,"True",35.08,"True",0,"False",30.02,"True",0,"False",82.17,"True",2.97,33.55,26.51,88.35,26.58,84.91,19.02,80.85,18.91,68.85,29.46,28.56,"False"
"1129","20/08/16 00",0.7,2.09,4.07,3.79,3.08,5.5,4,98.48,"True",98.49,"True",0,"False",34.64,"True",0,"False",0,"False",48.6,"True",34.38,"True",0,"False",29.2,"True",0,"False",83.83,"True",2.97,33.79,26.51,89.21,26.57,86.6,19.55,82.57,19.45,71.97,29.45,28.55,"False"
"1130","20/08/16 01",0.62,2.09,4.55,4.21,3.57,5.5,4.6,97.87,"True",97.89,"True",0,"False",33.34,"True",0,"False",0,"False",48.01,"True",34.07,"True",0,"False",28.67,"True",0,"False",85.67,"True",2.97,34.11,26.56,91.43,26.62,87.72,19.96,83.51,19.86,74,29.49,28.59,"False"
"1131","20/08/16 02",0.75,2.28,5.09,4.31,3.85,5.28,3.81,96.47,"True",96.49,"True",0,"False",33.97,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",81.42,"True",2.98,34.87,28.72,92.56,28.82,66.99,29.3,64.25,29.3,58.84,31.26,30.36,"False"
"1132","20/08/16 03",1.05,2.9,5.22,3.19,3.34,4.96,2.44,95.96,"True",95.98,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",31.88,"True",0,"False",66.19,"True",2.98,35.14,30.93,75.83,30.93,66.95,26.83,63.89,26.71,70.41,33.2,32.3,"False"
"1133","20/08/16 04",1.22,3.32,4.98,3.45,2.85,5.3,3.2,95.99,"True",96.01,"True",0,"False",0,"False",0,"False",0,"False",48.14,"True",0,"False",0,"False",31.42,"True",0,"False",80.98,"True",2.98,35.12,28.98,76.3,28.94,89.81,26.94,63.85,26.83,72.1,31.5,30.6,"False"
"1134","20/08/16 05",1.41,3.67,4.78,4.34,2.47,5.5,4.39,96.49,"True",96.51,"True",0,"False",0,"False",0,"False",0,"False",48.52,"True",0,"False",0,"False",30.06,"True",0,"False",77.73,"True",2.98,34.86,29.16,75.27,29.12,89.28,27.03,62.69,26.93,76.74,31.66,30.76,"False"
"1135","20/08/16 06",1.68,4.28,4.53,3.78,1.92,5.33,4.02,94.59,"True",94.61,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",65.66,"True",2.98,35.87,32.26,74.36,32.26,66.47,30.65,62.06,30.65,58.77,34.53,33.63,"False"
"1136","20/08/16 07",1.96,4.86,4.24,3.09,1.66,5,2.58,96.09,"True",96.11,"True",0,"False",0,"False",0,"False",0,"False",50.26,"True",37.05,"True",0,"False",0,"False",0,"False",73.02,"True",2.98,35.07,30.09,74.41,30.05,86.87,26.51,84.76,26.51,56.69,32.58,31.68,"False"
"1137","20/08/16 08",1.97,5.08,3.98,3.51,2.21,5.19,2.79,96.81,"True",96.83,"True",0,"False",0,"False",0,"False",0,"False",50.37,"True",34.96,"True",0,"False",30.7,"True",0,"False",68.37,"True",2.98,34.69,30.16,71.43,30.12,86.73,20.35,82.39,20.24,67.95,32.63,31.73,"False"
"1138","20/08/16 09",1.93,5.26,3.59,3.84,2.72,5.41,3.02,97.24,"True",97.26,"True",0,"False",0,"False",0,"False",0,"False",50.72,"True",34.89,"True",0,"False",30.68,"True",0,"False",65.52,"True",2.97,34.46,30.26,69.6,30.22,86.14,20.16,82.32,20.05,67.82,32.72,31.82,"False"
"1139","20/08/16 10",1.86,5.41,3.15,3.96,3.17,5.5,3.27,97.41,"True",97.43,"True",0,"False",0,"False",0,"False",0,"False",50.92,"True",35.18,"True",0,"False",30.63,"True",0,"False",63.59,"True",2.97,34.36,30.36,68.33,30.32,85.84,19.98,81.64,19.87,67.81,32.81,31.91,"False"
"1140","20/08/16 11",1.78,5.3,3.3,3.96,3.46,5.5,3.08,96.98,"True",97,"True",0,"False",35.67,"True",0,"False",0,"False",50.49,"True",34.76,"True",0,"False",30.25,"True",0,"False",69.42,"True",2.98,34.6,29.45,90.38,29.52,85.9,20.34,82.73,20.24,69.43,32.35,31.45,"False"
"1141","20/08/16 12",1.74,5.13,3.83,4.03,3.88,5.5,3.31,97.49,"True",97.51,"True",0,"False",36.57,"True",0,"False",0,"False",49.82,"True",34.7,"True",0,"False",30.22,"True",0,"False",68.82,"True",2.97,34.32,29.25,88.59,29.32,87.01,20.13,82.61,20.02,69.31,32.15,31.25,"False"
"1142","20/08/16 13",1.76,4.96,4.28,4.37,3.49,5.5,3.57,97.37,"True",97.39,"True",0,"False",35.97,"True",0,"False",0,"False",49.76,"True",0,"False",0,"False",31.6,"True",0,"False",71.13,"True",2.97,34.38,29.16,89.57,29.24,87.05,26.67,62.96,26.55,71.2,32.07,31.17,"False"
"1143","20/08/16 14",1.83,5.06,4.76,3.75,2.81,5.5,3.91,96.13,"True",96.15,"True",0,"False",35.58,"True",0,"False",0,"False",0,"False",0,"False",0,"False",31.5,"True",0,"False",67.87,"True",2.98,35.05,30.65,91.75,30.76,65.25,27.2,62.39,27.08,72.1,33.14,32.24,"False"
"1144","20/08/16 15",1.97,5.21,5.28,3.18,2.15,5.5,4.36,96.45,"True",96.46,"True",0,"False",35.35,"True",0,"False",0,"False",50.26,"True",0,"False",0,"False",31.18,"True",0,"False",73.34,"True",2.98,34.88,29.47,90.96,29.53,86.37,27.19,62.18,27.08,73.16,32.38,31.48,"False"
"1145","20/08/16 16",2.12,5.41,4.94,3.52,1.57,5.42,4.42,95.45,"True",95.47,"True",0,"False",0,"False",0,"False",0,"False",50.62,"True",0,"False",0,"False",0,"False",0,"False",73.93,"True",2.98,35.42,30.66,73.42,30.62,86.75,30.48,61.17,30.48,57.18,33.16,32.26,"False"
"1146","20/08/16 17",2.37,5.25,4.6,3.8,2,5.01,2.56,91.69,"True",91.71,"True",0,"False",0,"False",0,"False",0,"False",49.71,"True",37.74,"True",0,"False",0,"False",0,"False",0,"False",2.98,37.41,28.29,72.12,28.25,86.16,28.58,85.54,28.58,55.72,40.73,29.66,"False"
"1147","20/08/16 18",2.62,4.73,4.21,4.03,2.54,5.19,2.64,92.71,"True",92.73,"True",0,"False",0,"False",0,"False",0,"False",49,"True",35.76,"True",0,"False",30.86,"True",0,"False",0,"False",2.98,36.87,27.81,71.87,27.77,87.04,21.92,82.56,21.8,68.98,39.9,29.18,"False"
"1148","20/08/16 19",2.86,4.21,3.83,4.43,2.95,5.46,3.16,93.92,"True",93.94,"True",0,"False",0,"False",0,"False",0,"False",49.25,"True",35.59,"True",0,"False",31.05,"True",0,"False",0,"False",2.98,36.23,27.28,70.28,27.24,86.03,21.42,82.37,21.31,67.85,39.29,28.65,"False"
"1149","20/08/16 20",3.03,3.96,3.41,3.7,3.32,5.5,3.38,93.16,"True",93.18,"True",0,"False",0,"False",0,"False",0,"False",0,"False",35.82,"True",0,"False",30.72,"True",0,"False",0,"False",2.98,36.63,28.96,69.4,28.96,61.24,21.89,82.43,21.78,69.43,39.76,30.15,"False"
"1150","20/08/16 21",3.22,3.63,3.03,3.01,3.62,5.5,3.51,92.9,"True",92.92,"True",0,"False",34.66,"True",0,"False",0,"False",48.67,"True",35.92,"True",0,"False",31.3,"True",0,"False",0,"False",2.98,36.77,23.4,86.08,23.47,83.35,21.92,82.28,21.8,67.49,39.96,25.18,"False"
